ID da fila;ID da compra;Data da compra;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro;Lucro Tratado;Marca do produto;Descrição complementar do produto;Descrição do produto;Preço Unitário;Custo;Custo Unitário;Lucro Unitário
882;MX-2014-142783;2014-05-21;2014-05-23;Segunda classe;IB-15310;Isabella Barbosa;Grande Empresa;Santa Clara;Villa Clara;Cuba;Caribe;MÓV-ES-10004633;Móveis;Estantes;Bush Estante, Tradicional;4940,4;6;0,0;2124,0;2124,0;Bush;Tradicional;Estante;823,4;2816,3999999999996;469,3999999999999;354,0
883;MX-2014-142783;2014-05-21;2014-05-23;Segunda classe;IB-15310;Isabella Barbosa;Grande Empresa;Santa Clara;Villa Clara;Cuba;Caribe;MAT-EN-10003731;Material de escritório;Envelopes;Ames Envelope com fecho, Prata;64,0;1;0,0;24,8;24,8;Ames;Prata;Envelope com fecho;64,0;39,2;39,2;24,8
884;MX-2013-107909;2013-08-17;2013-08-19;Segunda classe;BS-11215;Beatriz Silva;Pequenas e Medias Empresas;Huehuetenango;Huehuetenango;Guatemala;Central;MÓV-MÓ-10002286;Móveis;Móveis ;Deflect-O Porta retrato, Embalagem multipack;2078,3999999999996;6;0,0;852,0;852,0;Deflect-O;Embalagem multipack;Porta retrato;346,3999999999999;1226,3999999999996;204,39999999999995;142,0
885;MX-2013-107909;2013-08-17;2013-08-19;Segunda classe;BS-11215;Beatriz Silva;Pequenas e Medias Empresas;Huehuetenango;Huehuetenango;Guatemala;Central;MÓV-ME-10002663;Móveis;Mesas;Barricks Mesa de madeira, Branco;2768,6400000000003;1;0,2;968,8399999999999;968,8399999999999;Barricks;Branco;Mesa de madeira;2768,6400000000003;1800,0000000000002;1800,0000000000002;968,8399999999999
886;US-2013-162432;2013-04-02;2013-04-07;Classe padrão;CC-12550;Clara Correia;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;TEC-TE-10000334;Tecnologia;Telefones;Samsung Telefone do escritório, Tamanhos variados;1089,12;3;0,2;-163,67999999999995;163,67999999999995;Samsung;Tamanhos variados;Telefone do escritório;363,03999999999996;925,64;308,5466666666667;54,55999999999998
887;US-2013-162432;2013-04-02;2013-04-07;Classe padrão;CC-12550;Clara Correia;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;TEC-AC-10002930;Tecnologia;Acessórios;Enermax Cartão de memória, Durável;3055,9999999999995;5;0,2;382,0000000000001;382,0000000000001;Enermax;Durável;Cartão de memória;611,1999999999999;2674,1999999999994;534,8399999999999;76,40000000000002
888;US-2012-157441;2012-10-08;2012-10-13;Classe padrão;JP-15880;Julian Pereira;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-PA-10002624;Material de escritório;Papel;SanDisk Resma, Reciclado;633,6;4;0,2;-48,0;48,0;SanDisk;Reciclado;Resma;158,4;585,8000000000001;146,45000000000002;12,0
889;MX-2015-113775;2015-06-06;2015-06-06;No mesmo dia;CC-12265;Carlos Castro;Varejo;Petapa;Guatemala;Guatemala;Central;TEC-MÁ-10001903;Tecnologia;Máquinas;Epson Telefone, Branco;2646,0;5;0,0;1243,0;1243,0;Epson;Branco;Telefone;529,2;1403,0;280,6;248,6
890;MX-2015-113775;2015-06-06;2015-06-06;No mesmo dia;CC-12265;Carlos Castro;Varejo;Petapa;Guatemala;Guatemala;Central;MAT-FI-10001984;Material de escritório;Fichários;Cardinal Encadernadora, Reciclado;1002,5999999999999;3;0,0;420,59999999999997;420,59999999999997;Cardinal;Reciclado;Encadernadora;334,2;582,0;194,0;140,2
891;US-2013-141873;2013-06-08;2013-06-14;Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;Zapopan;Jalisco;México;Norte;MÓV-ES-10001624;Móveis;Estantes;Dania Biblioteca, Branco;5838,720000000001;3;0,2;-146,2800000000002;146,2800000000002;Dania;Branco;Biblioteca;1946,2400000000005;5692,640000000001;1897,546666666667;48,76000000000007
892;US-2013-141873;2013-06-08;2013-06-14;Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;Zapopan;Jalisco;México;Norte;MAT-EN-10000425;Material de escritório;Envelopes;Cameo Malote, Prata;332,2;1;0,0;116,19999999999999;116,19999999999999;Cameo;Prata;Malote;332,2;216,0;216,0;116,19999999999999
893;MX-2015-158638;2015-09-22;2015-09-27;Classe padrão;GD-14455;Gabriela Dias;Pequenas e Medias Empresas;Moa;Holguín;Cuba;Caribe;MAT-ET-10002387;Material de escritório;Etiquetas;Novimex Etiquetas jurídicas, Vermelho;137,2;2;0,0;19,2;19,2;Novimex;Vermelho;Etiquetas jurídicas;68,6;117,99999999999999;58,99999999999999;9,6
894;MX-2015-158638;2015-09-22;2015-09-27;Classe padrão;GD-14455;Gabriela Dias;Pequenas e Medias Empresas;Moa;Holguín;Cuba;Caribe;MAT-ET-10002699;Material de escritório;Etiquetas;Harbour Creations Etiquetas redondas, Vermelho;87,6;2;0,0;31,200000000000003;31,200000000000003;Harbour;Vermelho;Creations Etiquetas redondas;43,8;56,39999999999999;28,199999999999996;15,600000000000001
895;MX-2015-158638;2015-09-22;2015-09-27;Classe padrão;GD-14455;Gabriela Dias;Pequenas e Medias Empresas;Moa;Holguín;Cuba;Caribe;MAT-AR-10004677;Material de escritório;Arte;Crayola Apontador, Tamanhos variados;1592,0;8;0,0;238,4;238,4;Crayola;Tamanhos variados;Apontador;199,0;1353,6;169,2;29,8
896;MX-2015-140676;2015-11-29;2015-12-04;Classe padrão;MA-17920;Manuela Almeida;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-PA-10000427;Material de escritório;Papel;Eaton Artigos de papelaria, Multicolorido;1242,4;5;0,2;139,39999999999998;139,39999999999998;Eaton;Multicolorido;Artigos de papelaria;248,48000000000002;1103,2000000000003;220,64000000000004;27,879999999999995
897;MX-2015-140676;2015-11-29;2015-12-04;Classe padrão;MA-17920;Manuela Almeida;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-PA-10004901;Material de escritório;Papel;SanDisk Agenda, Premium;254,08000000000004;2;0,2;38,079999999999984;38,079999999999984;SanDisk;Premium;Agenda;127,04000000000002;216,20000000000005;108,10000000000002;19,039999999999992
898;MX-2015-140676;2015-11-29;2015-12-04;Classe padrão;MA-17920;Manuela Almeida;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-FI-10001495;Material de escritório;Fichários;Avery Capa para fichário, Reciclado;304,79999999999995;5;0,2;102,80000000000001;102,80000000000001;Avery;Reciclado;Capa para fichário;60,959999999999994;202,19999999999993;40,43999999999998;20,560000000000002
899;MX-2013-159002;2013-08-16;2013-08-21;Classe padrão;VC-21640;Vitoria Cavalcanti;Varejo;Birigui;São Paulo;Brasil;Sul;MAT-AR-10002901;Material de escritório;Armazenamento;Tenex Pastas, Azul;619,2;4;0,0;247,19999999999996;247,19999999999996;Tenex;Azul;Pastas;154,8;372,0000000000001;93,00000000000003;61,79999999999999
900;MX-2013-159002;2013-08-16;2013-08-21;Classe padrão;VC-21640;Vitoria Cavalcanti;Varejo;Birigui;São Paulo;Brasil;Sul;MAT-PA-10000502;Material de escritório;Papel;Green Bar Papel de pergaminho, Premium;778,3999999999999;7;0,0;326,2;326,2;Green;Premium;Bar Papel de pergaminho;111,19999999999997;452,1999999999999;64,59999999999998;46,6
901;MX-2012-108749;2012-12-24;2012-12-29;Classe padrão;MC-18850;Matilde Costa;Varejo;Quetzaltenango;Quezaltenango;Guatemala;Central;MÓV-MÓ-10004577;Móveis;Móveis ;Advantus Lâmpada, Premium;498,3999999999999;4;0,0;0,0;0,0;Advantus;Premium;Lâmpada;124,59999999999998;498,3999999999999;124,59999999999998;0,0
902;MX-2014-127124;2014-05-29;2014-06-02;Classe padrão;JM-15580;José Melo;Varejo;Santiago;Santiago;Chile;Sul;MAT-FI-10004927;Material de escritório;Fichários;Ibico Encadernadora, Econômico;1028,4;3;0,0;390,59999999999997;390,59999999999997;Ibico;Econômico;Encadernadora;342,8;637,8000000000002;212,60000000000005;130,2
903;MX-2014-127124;2014-05-29;2014-06-02;Classe padrão;JM-15580;José Melo;Varejo;Santiago;Santiago;Chile;Sul;MÓV-CA-10002982;Móveis;Cadeiras;SAFCO Banqueta, Ajustável;4544,8;4;0,0;136,0;136,0;SAFCO;Ajustável;Banqueta;1136,2;4408,8;1102,2;34,0
904;MX-2014-127124;2014-05-29;2014-06-02;Classe padrão;JM-15580;José Melo;Varejo;Santiago;Santiago;Chile;Sul;MÓV-CA-10002428;Móveis;Cadeiras;HON Cadeira de balanço, Vermelho;2612,3999999999996;3;0,0;182,39999999999998;182,39999999999998;HON;Vermelho;Cadeira de balanço;870,7999999999998;2429,9999999999995;809,9999999999999;60,79999999999999
905;MX-2014-127124;2014-05-29;2014-06-02;Classe padrão;JM-15580;José Melo;Varejo;Santiago;Santiago;Chile;Sul;TEC-AC-10002860;Tecnologia;Acessórios;Memorex Teclado, Programável;1456,8000000000002;3;0,0;597,0;597,0;Memorex;Programável;Teclado;485,6000000000001;859,8000000000002;286,6000000000001;199,0
906;MX-2014-127124;2014-05-29;2014-06-02;Classe padrão;JM-15580;José Melo;Varejo;Santiago;Santiago;Chile;Sul;MAT-ET-10004351;Material de escritório;Etiquetas;Harbour Creations Etiquetas para organização de pastas, Vermelho;456,0;8;0,0;185,6;185,6;Harbour;Vermelho;Creations Etiquetas para organização de pastas;57,0;270,4;33,8;23,2
907;US-2013-126774;2013-09-21;2013-09-23;Segunda classe;RF-20140;Ryan Fernandes;Grande Empresa;San Miguelito;Panamá;Panamá;Central;MÓV-MÓ-10001850;Móveis;Móveis ;Deflect-O Caixa para correspondência, Embalagem multipack;304,19999999999993;3;0,4;-25,799999999999983;25,799999999999983;Deflect-O;Embalagem multipack;Caixa para correspondência;101,39999999999998;278,79999999999995;92,93333333333332;8,599999999999994
908;MX-2012-142482;2012-11-21;2012-11-23;Segunda classe;FC-14215;Felipe Costa;Grande Empresa;Amatitlán;Guatemala;Guatemala;Central;MAT-FI-10000640;Material de escritório;Fichários;Acco Perfurador, Econômico;602,4000000000001;3;0,0;48,0;48,0;Acco;Econômico;Perfurador;200,80000000000004;554,4000000000001;184,80000000000004;16,0
909;MX-2012-106775;2012-10-27;2012-10-31;Classe padrão;AC-10870;Arthur Carvalho;Varejo;Santa Clara;Villa Clara;Cuba;Caribe;MAT-FI-10002390;Material de escritório;Fichários;Cardinal Capa para fichário, Reciclado;247,20000000000002;3;0,0;34,199999999999996;34,199999999999996;Cardinal;Reciclado;Capa para fichário;82,4;213,00000000000003;71,00000000000001;11,399999999999999
910;MX-2012-106775;2012-10-27;2012-10-31;Classe padrão;AC-10870;Arthur Carvalho;Varejo;Santa Clara;Villa Clara;Cuba;Caribe;TEC-TE-10001342;Tecnologia;Telefones;Nokia Carregador, Tamanho real;12747,000000000004;3;0,0;2931,6000000000004;2931,6000000000004;Nokia;Tamanho real;Carregador;4249,000000000001;9815,400000000003;3271,800000000001;977,2000000000002
911;MX-2012-106775;2012-10-27;2012-10-31;Classe padrão;AC-10870;Arthur Carvalho;Varejo;Santa Clara;Villa Clara;Cuba;Caribe;MÓV-ES-10001606;Móveis;Estantes;Dania Estante tradicional, Tradicional;21907,2;8;0,0;10734,4;10734,4;Dania;Tradicional;Estante tradicional;2738,4;11172,800000000001;1396,6000000000001;1341,8
912;MX-2012-161508;2012-01-25;2012-01-29;Classe padrão;BA-11095;Beatriz Azevedo;Grande Empresa;Coatzacoalcos;Veracruz;México;Norte;MAT-EN-10003196;Material de escritório;Envelopes;GlobeWeis Fita dupla face, Prata;317,2;2;0,0;101,19999999999999;101,19999999999999;GlobeWeis;Prata;Fita dupla face;158,6;216,0;108,0;50,599999999999994
913;US-2015-135713;2015-11-25;2015-11-28;Segunda classe;SC-20275;Samuel Costa;Varejo;San Pedro Sula;Cortés;Honduras;Central;TEC-CO-10000779;Tecnologia;Copiadoras;Sharp Fax e copiadora, Vermelho;664,9759999999999;1;0,402;-35,62399999999997;35,62399999999997;Sharp;Vermelho;Fax e copiadora;664,9759999999999;629,7539999999999;629,7539999999999;35,62399999999997
914;MX-2013-156223;2013-10-23;2013-10-29;Classe padrão;IM-15355;Isabella Martins;Varejo;Monterrey;Novo Leão;México;Norte;MAT-AR-10003278;Material de escritório;Arte;Crayola Apontador, Metal;1303,3999999999999;7;0,0;599,1999999999999;599,1999999999999;Crayola;Metal;Apontador;186,2;704,1999999999999;100,6;85,6
915;MX-2015-107699;2015-02-07;2015-02-11;Classe padrão;JR-15895;Julian Rodrigues;Grande Empresa;Zapopan;Jalisco;México;Norte;TEC-TE-10002121;Tecnologia;Telefones;Cisco Caixa de som, Tamanhos variados;6164,0;5;0,0;430,99999999999994;430,99999999999994;Cisco;Tamanhos variados;Caixa de som;1232,8;5733,0;1146,6;86,19999999999999
916;MX-2012-141705;2012-04-28;2012-05-02;Classe padrão;EC-13285;Eduardo Cardoso;Varejo;Soledad Díez Gutiérrez;San Luis Potosí;México;Norte;TEC-TE-10000105;Tecnologia;Telefones;Apple Telefone do escritório, Tamanho real;1775,1999999999998;4;0,0;70,4;70,4;Apple;Tamanho real;Telefone do escritório;443,79999999999995;1704,7999999999997;426,19999999999993;17,6
917;MX-2012-141705;2012-04-28;2012-05-02;Classe padrão;EC-13285;Eduardo Cardoso;Varejo;Soledad Díez Gutiérrez;San Luis Potosí;México;Norte;MAT-CO-10001570;Material de escritório;Colchetes;Advantus Grampos, Metal;219,60000000000002;3;0,0;28,200000000000003;28,200000000000003;Advantus;Metal;Grampos;73,2;191,40000000000003;63,80000000000001;9,4
918;MX-2013-134341;2013-09-06;2013-09-10;Classe padrão;MS-18220;Maria Silva;Varejo;Pelotas;Rio Grande do Sul;Brasil;Sul;TEC-TE-10003746;Tecnologia;Telefones;Motorola Headset, Tamanhos variados;3854,2000000000003;7;0,0;268,8;268,8;Motorola;Tamanhos variados;Headset;550,6;3585,4;512,2;38,4
919;US-2013-167570;2013-12-14;2013-12-18;Classe padrão;PS-19585;Pedro Silva;Varejo;Zapopan;Jalisco;México;Norte;MÓV-MÓ-10001468;Móveis;Móveis ;Advantus Peso de porta, Premium;873,0;5;0,4;-364,0;364,0;Advantus;Premium;Peso de porta;174,6;509,4;101,88;72,8
920;MX-2015-166135;2015-09-17;2015-09-19;Primeira classe;ES-13735;Enzo Sousa;Pequenas e Medias Empresas;Santa Catarina;Novo Leão;México;Norte;TEC-TE-10001415;Tecnologia;Telefones;Samsung Headset, Tamanhos variados;1520,9999999999998;3;0,0;425,40000000000003;425,40000000000003;Samsung;Tamanhos variados;Headset;506,99999999999994;1095,5999999999997;365,1999999999999;141,8
921;MX-2015-166135;2015-09-17;2015-09-19;Primeira classe;ES-13735;Enzo Sousa;Pequenas e Medias Empresas;Santa Catarina;Novo Leão;México;Norte;MÓV-ES-10001576;Móveis;Estantes;Sauder Conjunto de pratelheiras, Branco;2102,4;2;0,2;78,79999999999995;78,79999999999995;Sauder;Branco;Conjunto de pratelheiras;1051,2;2023,8;1011,9;39,39999999999998
922;MX-2015-166135;2015-09-17;2015-09-19;Primeira classe;ES-13735;Enzo Sousa;Pequenas e Medias Empresas;Santa Catarina;Novo Leão;México;Norte;TEC-AC-10001000;Tecnologia;Acessórios;Logitech Pen drive, Reciclado;1699,2;9;0,0;696,6;696,6;Logitech;Reciclado;Pen drive;188,8;1002,6;111,4;77,4
923;MX-2015-166135;2015-09-17;2015-09-19;Primeira classe;ES-13735;Enzo Sousa;Pequenas e Medias Empresas;Santa Catarina;Novo Leão;México;Norte;MAT-FI-10001532;Material de escritório;Fichários;Acco Pasta argolada, Econômico;303,0;3;0,0;90,6;90,6;Acco;Econômico;Pasta argolada;101,0;212,4;70,8;30,2
924;MX-2015-166135;2015-09-17;2015-09-19;Primeira classe;ES-13735;Enzo Sousa;Pequenas e Medias Empresas;Santa Catarina;Novo Leão;México;Norte;MAT-AR-10002071;Material de escritório;Armazenamento;Tenex Armários, Azul;4083,0;3;0,0;448,79999999999995;448,79999999999995;Tenex;Azul;Armários;1361,0;3634,2;1211,3999999999999;149,6
925;MX-2013-126977;2013-05-29;2013-05-30;Primeira classe;GA-14995;Gustavo Araujo;Varejo;Balneário Camboriú;Santa Catarina;Brasil;Sul;MAT-AR-10003294;Material de escritório;Armazenamento;Rogers Armários, Azul;4232,400000000001;3;0,0;126,60000000000001;126,60000000000001;Rogers;Azul;Armários;1410,8000000000002;4105,8;1368,6000000000001;42,2
926;MX-2013-126977;2013-05-29;2013-05-30;Primeira classe;GA-14995;Gustavo Araujo;Varejo;Balneário Camboriú;Santa Catarina;Brasil;Sul;MÓV-CA-10002330;Móveis;Cadeiras;Harbour Creations Banqueta, Preto;4738,4;4;0,0;284,0;284,0;Harbour;Preto;Creations Banqueta;1184,6;4454,4;1113,6;71,0
927;MX-2012-103849;2012-12-23;2012-12-27;Segunda classe;GM-14470;Gabriela Martins;Varejo;Mixco;Guatemala;Guatemala;Central;MÓV-MÓ-10004456;Móveis;Móveis ;Tenex Caixa para correspondência, Preto;672,8;4;0,0;127,2;127,2;Tenex;Preto;Caixa para correspondência;168,2;545,5999999999999;136,39999999999998;31,8
928;MX-2012-103849;2012-12-23;2012-12-27;Segunda classe;GM-14470;Gabriela Martins;Varejo;Mixco;Guatemala;Guatemala;Central;TEC-MÁ-10001663;Tecnologia;Máquinas;Okidata Impressora de crachás, Vermelho;8072,400000000001;7;0,0;806,3999999999999;806,3999999999999;Okidata;Vermelho;Impressora de crachás;1153,2;7266,000000000001;1038,0000000000002;115,19999999999997
929;MX-2013-126704;2013-11-30;2013-12-04;Classe padrão;MR-18925;Melissa Rodrigues;Pequenas e Medias Empresas;Petapa;Guatemala;Guatemala;Central;MAT-FI-10002700;Material de escritório;Fichários;Avery Perfurador, Durável;783,2000000000002;4;0,0;219,2;219,2;Avery;Durável;Perfurador;195,80000000000004;564,0000000000002;141,00000000000006;54,8
930;MX-2013-126704;2013-11-30;2013-12-04;Classe padrão;MR-18925;Melissa Rodrigues;Pequenas e Medias Empresas;Petapa;Guatemala;Guatemala;Central;MÓV-MÓ-10002709;Móveis;Móveis ;Deflect-O Peso de porta, Embalagem multipack;1467,0;5;0,0;396,0;396,0;Deflect-O;Embalagem multipack;Peso de porta;293,4;1071,0;214,2;79,2
931;MX-2013-126704;2013-11-30;2013-12-04;Classe padrão;MR-18925;Melissa Rodrigues;Pequenas e Medias Empresas;Petapa;Guatemala;Guatemala;Central;MAT-CO-10002548;Material de escritório;Colchetes;Advantus Prendedores de papel, Embalagem com 12;249,60000000000002;2;0,0;99,6;99,6;Advantus;Embalagem com 12;Prendedores de papel;124,80000000000001;150,00000000000003;75,00000000000001;49,8
932;MX-2012-147984;2012-04-22;2012-04-27;Classe padrão;CD-12325;Carolina Dias;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;MAT-FI-10000954;Material de escritório;Fichários;Acco Pasta argolada, Reciclado;206,8;2;0,0;55,599999999999994;55,599999999999994;Acco;Reciclado;Pasta argolada;103,4;151,20000000000002;75,60000000000001;27,799999999999997
933;MX-2015-117569;2015-09-17;2015-09-23;Classe padrão;MA-18415;Marisa Almeida;Varejo;Cúcuta;Norte de Santander;Colômbia;Sul;TEC-MÁ-10001999;Tecnologia;Máquinas;Panasonic Impressora de crachás, Vermelho;2279,6;2;0,0;364,3999999999999;364,3999999999999;Panasonic;Vermelho;Impressora de crachás;1139,8;1915,2;957,6;182,19999999999996
934;MX-2015-117569;2015-09-17;2015-09-23;Classe padrão;MA-18415;Marisa Almeida;Varejo;Cúcuta;Norte de Santander;Colômbia;Sul;MAT-CO-10000736;Material de escritório;Colchetes;OIC Percevejo niquelado, Metal;283,79999999999995;3;0,0;70,80000000000001;70,80000000000001;OIC;Metal;Percevejo niquelado;94,59999999999998;212,99999999999994;70,99999999999999;23,600000000000005
935;MX-2015-117569;2015-09-17;2015-09-23;Classe padrão;MA-18415;Marisa Almeida;Varejo;Cúcuta;Norte de Santander;Colômbia;Sul;MAT-MA-10002613;Material de escritório;Materiais;Kleencut Estilete, Azul;692,9999999999999;3;0,0;304,79999999999995;304,79999999999995;Kleencut;Azul;Estilete;230,99999999999997;388,19999999999993;129,39999999999998;101,59999999999998
936;MX-2015-117569;2015-09-17;2015-09-23;Classe padrão;MA-18415;Marisa Almeida;Varejo;Cúcuta;Norte de Santander;Colômbia;Sul;MAT-AR-10001578;Material de escritório;Armazenamento;Eldon Carrinho bandeja, Tamanho real;2558,3999999999996;3;0,0;460,20000000000005;460,20000000000005;Eldon;Tamanho real;Carrinho bandeja;852,7999999999998;2098,2;699,4;153,4
937;MX-2015-117569;2015-09-17;2015-09-23;Classe padrão;MA-18415;Marisa Almeida;Varejo;Cúcuta;Norte de Santander;Colômbia;Sul;MAT-FI-10004421;Material de escritório;Fichários;Wilson Jones Perfurador, Reciclado;378,00000000000006;2;0,0;75,6;75,6;Wilson;Reciclado;Jones Perfurador;189,00000000000003;302,4000000000001;151,20000000000005;37,8
938;MX-2015-117569;2015-09-17;2015-09-23;Classe padrão;MA-18415;Marisa Almeida;Varejo;Cúcuta;Norte de Santander;Colômbia;Sul;TEC-AC-10002784;Tecnologia;Acessórios;SanDisk Teclado, Durável;1633,8000000000002;3;0,0;408,0;408,0;SanDisk;Durável;Teclado;544,6;1225,8000000000002;408,6000000000001;136,0
939;MX-2013-123309;2013-01-12;2013-01-19;Classe padrão;LF-17695;Luis Fernandes;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-ET-10001319;Material de escritório;Etiquetas;HON Etiquetas de envio, Branco;303,2;4;0,0;20,8;20,8;HON;Branco;Etiquetas de envio;75,8;282,4;70,6;5,2
940;MX-2013-123309;2013-01-12;2013-01-19;Classe padrão;LF-17695;Luis Fernandes;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-MA-10001124;Material de escritório;Materiais;Elite Tesouras, Retangular;1748,3999999999999;6;0,0;0,0;0,0;Elite;Retangular;Tesouras;291,4;1748,3999999999999;291,4;0,0
941;MX-2013-123309;2013-01-12;2013-01-19;Classe padrão;LF-17695;Luis Fernandes;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-AC-10001158;Material de escritório;Acessórios;Cuisinart Liquidificador, Branco;2171,0;5;0,0;303,0;303,0;Cuisinart;Branco;Liquidificador;434,2;1868,0;373,6;60,6
942;US-2015-130085;2015-07-04;2015-07-07;Primeira classe;JL-15685;Julia Lima;Grande Empresa;San Pedro Sula;Cortés;Honduras;Central;MÓV-CA-10000349;Móveis;Cadeiras;Harbour Creations Cadeira de praia, Vermelho;739,4399999999999;3;0,4;-160,56000000000006;160,56000000000006;Harbour;Vermelho;Creations Cadeira de praia;246,48;579,2799999999999;193,09333333333328;53,52000000000002
943;US-2015-130085;2015-07-04;2015-07-07;Primeira classe;JL-15685;Julia Lima;Grande Empresa;San Pedro Sula;Cortés;Honduras;Central;TEC-TE-10001353;Tecnologia;Telefones;Apple Headset, Tamanhos variados;913,3199999999998;3;0,4;-350,2799999999999;350,2799999999999;Apple;Tamanhos variados;Headset;304,43999999999994;563,4399999999998;187,81333333333328;116,75999999999998
